osc,ctrl_gap,trt_gap,delta_gap,noise_label,noise_rate,searcher,seed
1.0,-0.0160071712127033,-0.0393776411832501,0.0233704699705468,high_osc,0.0,bayesian_opt,15
0.5666666666666667,0.0277884492252529,-0.0101805608912792,0.0379690101165322,high_osc,0.0,bayesian_opt,16
1.0,-0.0291970802919707,-0.0364963503649634,0.0072992700729926,high_osc,0.0,bayesian_opt,17
0.6666666666666666,0.0277884492252529,0.0117172493276987,0.0160711998975541,high_osc,0.0,bayesian_opt,18
1.0,0.0088359585094123,-0.0189524907158405,0.0277884492252529,high_osc,0.0,bayesian_opt,19
0.8,0.0234344986553977,-0.0028812908182865,0.0263157894736842,high_osc,0.0,successive_halving,0
0.7333333333333333,0.0234344986553977,0.0131899090792675,0.0102445895761301,high_osc,0.0,successive_halving,1
0.9333333333333332,-0.0247791010372647,-0.0101805608912792,-0.0145985401459854,high_osc,0.0,successive_halving,2
0.9,-0.0014086310667178,-0.0189524907158405,0.0175438596491227,high_osc,0.0,successive_halving,3
0.6666666666666666,0.0044179792547061,0.0044179792547061,0.0,high_osc,0.0,successive_halving,4
0.8333333333333334,-0.0350236906133947,-0.027724420540402,-0.0072992700729926,high_osc,0.0,successive_halving,5
0.8333333333333334,-0.027724420540402,-0.0116532206428479,-0.0160711998975541,high_osc,0.0,successive_halving,6
0.8,0.0058906390062748,0.0146625688308362,-0.0087719298245614,high_osc,0.0,successive_halving,7
0.9666666666666668,-0.023306441285696,0.0015366884364195,-0.0248431297221155,high_osc,0.0,successive_halving,8
0.8333333333333334,-0.0116532206428479,-0.0262517607888332,0.0145985401459853,high_osc,0.0,successive_halving,9
0.9,-0.0189524907158405,-0.0101805608912792,-0.0087719298245613,high_osc,0.0,successive_halving,10
0.9333333333333332,0.0234344986553977,0.0073632987578435,0.0160711998975541,high_osc,0.0,successive_halving,11
0.9666666666666668,0.0190805480855422,-0.0320783711102574,0.0511589191957997,high_osc,0.0,successive_halving,12
0.6333333333333333,0.0044179792547061,0.0058906390062748,-0.0014726597515687,high_osc,0.0,successive_halving,13
0.4333333333333333,0.0117172493276987,0.0029453195031374,0.0087719298245613,high_osc,0.0,successive_halving,14
1.0,-0.0379049814316814,-0.0320783711102574,-0.0058266103214239,high_osc,0.0,successive_halving,15
0.1666666666666666,0.0277884492252529,-0.0043539505698552,0.0321423997951081,high_osc,0.0,successive_halving,16
0.7333333333333333,-0.0043539505698552,-0.0291970802919707,0.0248431297221155,high_osc,0.0,successive_halving,17
0.5333333333333333,0.0204891791522602,0.0204891791522602,0.0,high_osc,0.0,successive_halving,18
0.7666666666666667,-0.0116532206428479,-0.0320783711102574,0.0204251504674095,high_osc,0.0,successive_halving,19
0.5333333333333333,0.0044179792547061,0.0044179792547061,0.0,med_osc,0.1,random_search,0
0.3666666666666666,0.0234344986553977,0.0307337687283903,-0.0072992700729926,med_osc,0.1,random_search,1
0.7666666666666667,0.0219618389038289,-0.0204251504674093,0.0423869893712383,med_osc,0.1,random_search,2
0.8333333333333334,-0.023306441285696,0.0044179792547061,-0.0277244205404021,med_osc,0.1,random_search,3
0.3333333333333333,-0.0101805608912792,0.0044179792547061,-0.0145985401459853,med_osc,0.1,random_search,4
0.5333333333333333,-0.0116532206428479,-0.027724420540402,0.0160711998975541,med_osc,0.1,random_search,5
0.9333333333333332,-0.027724420540402,-0.0204251504674093,-0.0072992700729926,med_osc,0.1,random_search,6
0.9666666666666668,0.0234344986553977,-0.0014086310667178,0.0248431297221155,med_osc,0.1,random_search,7
0.9666666666666668,-0.023306441285696,6.402868485089197e-05,-0.0233704699705469,med_osc,0.1,random_search,8
0.7666666666666667,-0.0116532206428479,-0.0189524907158405,0.0072992700729926,med_osc,0.1,random_search,9
0.9333333333333332,-0.0189524907158405,-0.0262517607888332,0.0072992700729926,med_osc,0.1,random_search,10
0.7333333333333333,0.011781278012549579,0.013189909079267537,-0.001408631066717958,med_osc,0.1,random_search,11
1.0,0.011781278012549579,-0.008707901139710539,0.020489179152260117,med_osc,0.1,random_search,12
0.43333333333333335,0.004417979254706106,-0.002881290818286586,0.007299270072992692,med_osc,0.1,random_search,13
0.9,0.011717249327698798,-0.013125880394416645,0.024843129722115442,med_osc,0.1,random_search,14
1.0,-0.03790498143168142,-0.032078371110257464,-0.005826610321423953,med_osc,0.1,random_search,15
0.2,0.02778844922525292,0.004417979254706106,0.023370469970546814,med_osc,0.1,random_search,16
0.9666666666666667,0.01030861826098084,-0.03649635036496346,0.0468049686259443,med_osc,0.1,random_search,17
0.5333333333333333,0.04680496862594441,0.02048917915226023,0.02631578947368418,med_osc,0.1,random_search,18
0.3333333333333333,-0.011653220642847906,-0.032078371110257464,0.02042515046740956,med_osc,0.1,random_search,19
0.8,0.004417979254706106,0.013189909079267537,-0.00877192982456143,med_osc,0.1,bayesian_opt,0
0.9,0.004417979254706106,0.004417979254706106,0.0,med_osc,0.1,bayesian_opt,1
1.0,-0.014534511461134603,-0.020425150467409336,0.005890639006274734,med_osc,0.1,bayesian_opt,2
0.23333333333333334,-0.010180560891279278,-0.011653220642847906,0.001472659751568628,med_osc,0.1,bayesian_opt,3
1.0,-0.008707901139710539,0.004417979254706106,-0.013125880394416645,med_osc,0.1,bayesian_opt,4
1.0,-0.018952490715840598,-0.010180560891279278,-0.00877192982456132,med_osc,0.1,bayesian_opt,5
0.36666666666666664,-0.04232296068638752,-0.02772442054040203,-0.014598540145985495,med_osc,0.1,bayesian_opt,6
0.8333333333333334,0.005890639006274845,6.402868485089197e-05,0.005826610321423953,med_osc,0.1,bayesian_opt,7
0.4666666666666667,-0.007235241388141911,-0.005762581636573172,-0.001472659751568739,med_osc,0.1,bayesian_opt,8
1.0,-0.048149571007811476,-0.011653220642847906,-0.03649635036496357,med_osc,0.1,bayesian_opt,9
0.7,0.013253937764118318,-0.010180560891279278,0.023434498655397595,med_osc,0.1,bayesian_opt,10
0.4666666666666667,0.005890639006274845,0.013189909079267537,-0.007299270072992692,med_osc,0.1,bayesian_opt,11
0.9333333333333333,-0.023306441285696033,-0.024779101037264772,0.001472659751568739,med_osc,0.1,bayesian_opt,12
0.7666666666666667,0.007363298757843584,-0.001408631066717847,0.00877192982456143,med_osc,0.1,bayesian_opt,13
0.7,0.04097835830452046,-0.004353950569855214,0.04533230887437567,med_osc,0.1,bayesian_opt,14
1.0,-0.018888462030989928,-0.04667691125624285,0.02778844922525292,med_osc,0.1,bayesian_opt,15
0.8666666666666667,0.013189909079267537,0.004417979254706106,0.00877192982456143,med_osc,0.1,bayesian_opt,16
0.4666666666666667,-0.029197080291970767,-0.029197080291970767,0.0,med_osc,0.1,bayesian_opt,17
0.8,0.03950569855295172,0.02048917915226023,0.01901651940069149,med_osc,0.1,bayesian_opt,18
1.0,-0.05397618132923554,-0.01747983096427197,-0.03649635036496357,med_osc,0.1,bayesian_opt,19
0.6333333333333333,-0.01600717121270334,0.013189909079267537,-0.02919708029197088,med_osc,0.1,successive_halving,0
