osc,ws,ctrl_gap,trt_gap,delta_gap,ctrl_test,trt_test,delta_test,noisy_val_ctrl,noisy_val_trt,noise_label,noise_rate,searcher,seed
0.4333333333333333,0.3,0.0117172493276987,0.0029453195031374,0.0087719298245613,0.0263157894736841,0.0175438596491228,0.0087719298245613,0.0145985401459853,0.0145985401459853,high_osc,0.0,successive_halving,14
1.0,0.1333333333333333,-0.0379049814316814,-0.0320783711102574,-0.0058266103214239,0.0350877192982456,0.0263157894736841,0.0087719298245614,0.072992700729927,0.0583941605839416,high_osc,0.0,successive_halving,15
0.1666666666666666,0.1666666666666666,0.0277884492252529,-0.0043539505698552,0.0321423997951081,0.0350877192982456,0.0175438596491228,0.0175438596491227,0.0072992700729926,0.021897810218978,high_osc,0.0,successive_halving,16
0.7333333333333333,0.0666666666666666,-0.0043539505698552,-0.0291970802919707,0.0248431297221155,0.0175438596491228,0.0,0.0175438596491228,0.021897810218978,0.0291970802919707,high_osc,0.0,successive_halving,17
0.5333333333333333,0.1,0.0204891791522602,0.0204891791522602,0.0,0.0350877192982456,0.0350877192982456,0.0,0.0145985401459853,0.0145985401459853,high_osc,0.0,successive_halving,18
0.7666666666666667,0.2666666666666666,-0.0116532206428479,-0.0320783711102574,0.0204251504674095,0.0175438596491228,0.0263157894736841,-0.0087719298245613,0.0291970802919707,0.0583941605839416,high_osc,0.0,successive_halving,19
0.5333333333333333,0.2333333333333333,-0.0612754514022282,-0.0320783711102574,-0.0291970802919707,0.0263157894736841,0.0263157894736841,0.0,0.0875912408759124,0.0583941605839416,med_osc,0.1,random_search,0
0.3666666666666666,0.2,-0.0203611217825585,-0.056857472147522,0.0364963503649634,0.0526315789473684,0.0526315789473684,0.0,0.072992700729927,0.1094890510948904,med_osc,0.1,random_search,1
0.7666666666666667,0.2666666666666666,-0.0583301318990907,-0.1080163913433217,0.0496862594442309,0.043859649122807,0.0087719298245614,0.0350877192982456,0.1021897810218978,0.1167883211678831,med_osc,0.1,random_search,2
0.8333333333333334,0.2,-0.0671020617236521,-0.1123703419131771,0.045268280189525,0.0350877192982456,0.0263157894736841,0.0087719298245614,0.1021897810218978,0.1386861313868613,med_osc,0.1,random_search,3
0.3333333333333333,0.0333333333333333,-0.0466769112562428,-0.0977718017671916,0.0510948905109488,0.0263157894736841,0.0263157894736841,0.0,0.072992700729927,0.1240875912408758,med_osc,0.1,random_search,4
0.5333333333333333,0.1,-0.0700473812267895,-0.0934178511973363,0.0233704699705468,0.0175438596491228,0.0087719298245614,0.0087719298245614,0.0875912408759124,0.1021897810218978,med_osc,0.1,random_search,5
0.9333333333333332,0.2,-0.100717121270329,-0.1153156614163144,0.0145985401459853,0.0087719298245614,0.0087719298245614,0.0,0.1094890510948904,0.1240875912408758,med_osc,0.1,random_search,6
0.9666666666666668,0.2,-0.0641567422205147,-0.1254962223075938,0.0613394800870791,0.0526315789473684,0.0350877192982456,0.0175438596491228,0.1167883211678831,0.1605839416058394,med_osc,0.1,random_search,7
0.9666666666666668,0.1333333333333333,-0.1035984120886157,-0.0802279421180688,-0.0233704699705469,0.0350877192982456,0.043859649122807,-0.0087719298245614,0.1386861313868613,0.1240875912408758,med_osc,0.1,random_search,8
0.7666666666666667,0.2333333333333333,-0.0846459213727749,-0.1357408118837239,0.0510948905109489,0.0175438596491228,0.0175438596491228,0.0,0.1021897810218978,0.1532846715328467,med_osc,0.1,random_search,9
0.9333333333333332,0.1666666666666666,-0.0846459213727749,-0.1430400819567165,0.0583941605839416,0.0175438596491228,0.0175438596491228,0.0,0.1021897810218978,0.1605839416058394,med_osc,0.1,random_search,10
0.5666666666666667,0.2333333333333333,-0.0525035215776668,-0.1473940325265719,0.0948905109489051,0.0350877192982456,0.0350877192982456,0.0,0.0875912408759124,0.1824817518248175,med_osc,0.1,random_search,11
0.9666666666666668,,-0.0393136124983992,-0.1123703419131771,0.0730567294147779,,,0.043859649122807,,,med_osc,0.1,random_search,12
0.6,,-0.0612754514022282,-0.0817006018696375,0.0204251504674093,,,-0.0087719298245614,,,med_osc,0.1,random_search,13
0.3,,-0.0627481111537968,-0.1372134716352926,0.0744653604814957,,,0.0087719298245614,,,med_osc,0.1,random_search,14
1.0,,-0.0699833525419387,-0.1619925726725573,0.0920092201306185,,,0.0263157894736841,,,med_osc,0.1,random_search,15
0.4333333333333333,,-0.0539761813292355,-0.0846459213727749,0.0306697400435393,,,0.0087719298245613,,,med_osc,0.1,random_search,16
0.8333333333333334,,-0.0846459213727749,-0.145985401459854,0.0613394800870791,,,0.0175438596491228,,,med_osc,0.1,random_search,17
0.1666666666666666,,-0.0306057113586887,-0.0656294019720834,0.0350236906133947,,,-0.0087719298245614,,,med_osc,0.1,random_search,18
0.8666666666666667,,-0.0846459213727749,-0.090472531694199,0.005826610321424,,,-0.0087719298245613,,,med_osc,0.1,random_search,19
0.8333333333333334,,-0.0612754514022282,-0.0685747214752209,0.0072992700729926,,,0.0,,,med_osc,0.1,bayesian_opt,0
0.8333333333333334,,-0.0422589320015366,-0.0495582020745293,0.0072992700729926,,,0.0,,,med_osc,0.1,bayesian_opt,1
0.4666666666666667,,-0.0554488410808041,-0.0715200409783582,0.0160711998975541,,,0.0087719298245614,,,med_osc,0.1,bayesian_opt,2
0.9666666666666668,,-0.0685747214752209,-0.0700473812267895,0.0014726597515686,,,0.0087719298245613,,,med_osc,0.1,bayesian_opt,3
0.5666666666666667,,-0.0276603918555512,-0.1123703419131771,0.0847099500576259,,,0.0263157894736842,,,med_osc,0.1,bayesian_opt,4
0.9666666666666668,,-0.1094890510948904,-0.0831732616212063,-0.0263157894736841,,,-0.0263157894736841,,,med_osc,0.1,bayesian_opt,5
