osc,ctrl_val,ctrl_test,ctrl_gap,trt_val,trt_test,trt_gap,delta_test,delta_gap,noise_label,noise_rate,searcher,seed
1.0,0.029197080291970767,0.0,-0.029197080291970767,0.03649635036496346,0.0,-0.03649635036496346,0.0,0.007299270072992692,high_osc,0.0,bayesian_opt,17
0.6666666666666666,0.007299270072992692,0.03508771929824561,0.02778844922525292,0.014598540145985384,0.02631578947368418,0.011717249327698798,0.00877192982456143,0.016071199897554123,high_osc,0.0,bayesian_opt,18
1.0,0.04379562043795615,0.052631578947368474,0.008835958509412323,0.03649635036496346,0.01754385964912286,-0.018952490715840598,0.03508771929824561,0.02778844922525292,high_osc,0.0,bayesian_opt,19
0.8,0.029197080291970767,0.052631578947368474,0.023434498655397706,0.029197080291970767,0.02631578947368418,-0.002881290818286586,0.026315789473684292,0.026315789473684292,high_osc,0.0,successive_halving,0
0.7333333333333333,0.029197080291970767,0.052631578947368474,0.023434498655397706,0.021897810218978075,0.03508771929824561,0.013189909079267537,0.01754385964912286,0.01024458957613017,high_osc,0.0,successive_halving,1
0.9333333333333333,0.051094890510948954,0.02631578947368418,-0.024779101037264772,0.03649635036496346,0.02631578947368418,-0.010180560891279278,0.0,-0.014598540145985495,high_osc,0.0,successive_halving,2
0.9,0.03649635036496346,0.03508771929824561,-0.001408631066717847,0.03649635036496346,0.01754385964912286,-0.018952490715840598,0.01754385964912275,0.01754385964912275,high_osc,0.0,successive_halving,3
0.6666666666666666,0.021897810218978075,0.02631578947368418,0.004417979254706106,0.021897810218978075,0.02631578947368418,0.004417979254706106,0.0,0.0,high_osc,0.0,successive_halving,4
0.8333333333333334,0.04379562043795615,0.00877192982456143,-0.03502369061339472,0.03649635036496346,0.00877192982456143,-0.02772442054040203,0.0,-0.007299270072992692,high_osc,0.0,successive_halving,5
0.8333333333333334,0.03649635036496346,0.00877192982456143,-0.02772442054040203,0.029197080291970767,0.01754385964912286,-0.011653220642847906,-0.00877192982456143,-0.016071199897554123,high_osc,0.0,successive_halving,6
0.8,0.029197080291970767,0.03508771929824561,0.005890639006274845,0.029197080291970767,0.04385964912280704,0.014662568830836276,-0.00877192982456143,-0.00877192982456143,high_osc,0.0,successive_halving,7
